Samples,Xpos,Ypos,Pow,NebMode
195,4.072040087496401,0.44297638627927505,-1.237733262116091,0
196,4.0771556315254,0.44297638627927505,-1.2428541864072997,0
197,4.056693455409404,0.44297638627927505,-1.2326123378248806,0
198,4.061808999438403,0.44297638627927505,-1.2326123378248806,0
199,4.066924543467401,0.44297638627927505,-1.237733262116091,0
200,4.087386719583396,0.448070561035081,-1.2428541864072997,0
201,4.133426615844387,0.4582589105466912,-1.2633378835721434,0
202,4.123195527786388,0.4582589105466912,-1.258216959280933,0
203,4.107848895699393,0.45316473579088523,-1.258216959280933,0
204,4.123195527786388,0.4582589105466912,-1.258216959280933,0
205,4.11807998375739,0.4582589105466912,-1.258216959280933,0
206,4.11296443972839,0.4582589105466912,-1.2633378835721434,0
207,4.107848895699393,0.4582589105466912,-1.2530960349897207,0
208,4.11296443972839,0.4582589105466912,-1.258216959280933,0
209,4.123195527786388,0.4582589105466912,-1.258216959280933,0
210,4.066924543467401,0.44297638627927505,-1.237733262116091,0
211,4.061808999438403,0.43788221152347084,-1.2326123378248806,0
212,4.061808999438403,0.44297638627927505,-1.2326123378248806,0
213,4.0771556315254,0.45316473579088523,-1.2428541864072997,0
214,4.082271175554396,0.44297638627927505,-1.247975110698512,0
215,4.046462367351406,0.44297638627927505,-1.2326123378248806,0
216,4.0362312792934105,0.43788221152347084,-1.2274914135336683,0
217,4.0362312792934105,0.43788221152347084,-1.2274914135336683,0
218,4.0362312792934105,0.43278803676766486,-1.2223704892424596,0
219,4.026000191235411,0.43278803676766486,-1.2172495649512491,0
220,4.0208846472064135,0.43278803676766486,-1.2172495649512491,0
221,4.026000191235411,0.43788221152347084,-1.2172495649512491,0
222,4.026000191235411,0.43278803676766486,-1.2172495649512491,0
223,4.031115735264411,0.43788221152347084,-1.2172495649512491,0
224,4.031115735264411,0.43278803676766486,-1.2172495649512491,0
225,4.031115735264411,0.43278803676766486,-1.2223704892424596,0
226,4.041346823322407,0.43788221152347084,-1.2274914135336683,0
227,4.056693455409404,0.43788221152347084,-1.2274914135336683,0
228,4.066924543467401,0.44297638627927505,-1.2326123378248806,0
229,4.072040087496401,0.44297638627927505,-1.2428541864072997,0
230,4.066924543467401,0.44297638627927505,-1.237733262116091,0
231,4.0925022636123956,0.448070561035081,-1.2428541864072997,0
232,4.11296443972839,0.45316473579088523,-1.258216959280933,0
233,4.082271175554396,0.45316473579088523,-1.247975110698512,0
234,4.0771556315254,0.448070561035081,-1.237733262116091,0
235,4.0925022636123956,0.448070561035081,-1.247975110698512,0
236,4.097617807641393,0.45316473579088523,-1.247975110698512,0
237,4.097617807641393,0.45316473579088523,-1.247975110698512,0
238,4.097617807641393,0.448070561035081,-1.2428541864072997,0
239,4.102733351670393,0.4582589105466912,-1.2530960349897207,0
240,4.107848895699393,0.4582589105466912,-1.258216959280933,0
241,4.082271175554396,0.448070561035081,-1.2428541864072997,0
242,4.056693455409404,0.44297638627927505,-1.2326123378248806,0
243,4.051577911380406,0.44297638627927505,-1.2274914135336683,0
244,4.046462367351406,0.43788221152347084,-1.2274914135336683,0
245,4.056693455409404,0.44297638627927505,-1.2274914135336683,0
246,4.0362312792934105,0.43788221152347084,-1.2274914135336683,0
247,4.041346823322407,0.43788221152347084,-1.2223704892424596,0
248,4.0362312792934105,0.43278803676766486,-1.2223704892424596,0
249,4.051577911380406,0.43788221152347084,-1.2223704892424596,0
250,4.046462367351406,0.43788221152347084,-1.2274914135336683,0
251,4.051577911380406,0.44297638627927505,-1.2274914135336683,0
252,4.046462367351406,0.43788221152347084,-1.2274914135336683,0
253,4.056693455409404,0.44297638627927505,-1.2274914135336683,0
254,4.056693455409404,0.43788221152347084,-1.2274914135336683,0
255,4.046462367351406,0.43788221152347084,-1.2223704892424596,0
256,4.0208846472064135,0.43278803676766486,-1.2172495649512491,0
257,4.056693455409404,0.43788221152347084,-1.2326123378248806,0
258,4.031115735264411,0.43788221152347084,-1.2223704892424596,0
259,4.061808999438403,0.43788221152347084,-1.2326123378248806,0
260,4.031115735264411,0.43788221152347084,-1.2223704892424596,0
261,4.041346823322407,0.43788221152347084,-1.2274914135336683,0
262,4.0362312792934105,0.43788221152347084,-1.2223704892424596,0
263,4.0771556315254,0.448070561035081,-1.2428541864072997,0
